pname,pid,grid_id,pattern_id,num_clicks,uLSC,uInt,fLSC_nondetrended,fInt_nondetrended,time_taken,final_grid,fLSC_permutation,fInt_permutation,uLSC_randomised,uInt_randomised,uLSC_diff,uInt_diff,fLSC_random,fInt_random,uLSC_permutation,uInt_permutation,fLSC_permutation_full,fInt_permutation_full
5zutaosy,7,44,94,14,0.8253869309445139,41,0.5806046495886628,41,24,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222000222222222222222222222222111222222222222222222222222000222222222222222222222110000222111222222222222222111111222101222222222222222001000222111222222222222222101111222011222222222222222010111222011222222222222222101111222110222222222222222111000222010222222222222222111010222010222222222222222111000222010222222222222222101222101222010222222222222010222010222010222222222222101222101222010222222222222222222222111222222222222222222222222101222222222222222222222222111222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,0.016424538577899,3.8999999999999986,0.9788458460196123,118.45,0.019194531181062624,-29.787234042553195,-0.0009063400991583537,3.4299999999999997,0.8061923997634513,70.7872340425532,0.03927586839431163,13.27659574468085
5zutaosy,7,45,97,10,0.9479751547424754,47,0.3987831712473837,18,35,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222011111001222222222222222222111110001222222222222222222001100111222222222222222222100001101000222222222222222110001010000222222222222222111111101001222222222222222010222000222222222222222222000222000222222222222222222010222001222222222222222222222111222222222222222222222222111222222222222222222222222011222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,0.0272920676005786,-2.3999999999999986,0.9793171730435479,108.66,0.17996837098023244,-12.106382978723403,-0.0003613943155164612,-7.050000000000001,0.768006783762243,59.1063829787234,0.027665103923489753,-0.4148936170212778
5zutaosy,7,46,92,11,0.4331344620558702,14,0.4102347986766115,15,42,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222000222222222222222222222222000222222222222222222222222001222222222222222222222001222011000110222222222222011222000000000222222222222001222011000110222222222222222222110101011222222222222222222111101111222222222222222222011000110222222222222222222001000100222222222222222222000111000222222222222222222000010000222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,0.0176907312704645,-0.3999999999999986,0.9782510272610869,107.11,-0.3421075616127672,-44.138297872340424,-0.009033884224243172,-10.030000000000001,0.7752420236686374,58.138297872340424,0.020286871816534713,-3.468085106382979
5zutaosy,7,47,98,10,0.9724226038193264,146,0.4186849982209493,37,9,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222011222222222222222222222222110222222222222222222222222011222222222222222222222222010100101001222222222222222001101010101222222222222222010100101001222222222222222011100222001222222222222222110100222001222222222222222011011222110222222222222222222101222222222222222222222222111222222222222222222222222010222222222222222222222222222101222222222222222222222222101222222222222222222222222010222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,0.0397466827970772,21.9,0.9795703055593075,124.7,0.1904695122721064,73.40425531914893,-0.0016282099677201733,12.18,0.78195309154722,72.59574468085107,0.025295494803786622,19.21276595744681
5zutaosy,7,48,96,6,0.9217867638198928,45,0.2537144856360332,6,5,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222000000000222222222222222222110000000222222222222222222000100011222222222222222222000222011010222222222222222000222001110222222222222222000222000000222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,-0.0014720496493047,-3.5,0.9780524232492259,109.79,0.18205927180513293,-12.02127659574468,-0.02224907168498269,-10.11,0.7397274920147598,57.02127659574468,-0.0075913841261317505,-6.117021276595745
5zutaosy,7,49,93,11,0.7266153533971146,106,0.374903930206415,17,14,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222101222111000222222222222222101222110000222222222222222101222111000222222222222222222111111101111222222222222222010111111111222222222222222111111111111222222222222222011101101101222222222222222111111111111222222222222222110101010101222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,0.0163963853538569,-2.5,0.9747815585271016,110.84,-0.04355019698380347,46.52127659574468,-0.025535580998926055,-6.91,0.770165550380918,59.47872340425532,0.0061138469366419645,-0.1489361702127674
5zutaosy,7,50,28,9,0.971016706825666,108,0.3850106488959764,25,8,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222111222222222222222222222222100222222222222222222222222001222222222222222222222222222010101000011222222222222222011011001001222222222222222101110111001222222222222222222110001001222222222222222222000010011222222222222222222010101010222222222222222010222222222222222222222222010222222222222222222222222110222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,0.0191241593136066,5.5,0.9795197169710045,115.33,0.20113953550379937,43.86170212765957,0.0019328142060734965,2.5500000000000007,0.7698771713218666,64.13829787234043,0.025383797734215785,7.382978723404257
5zutaosy,7,52,22,10,0.2178256379385396,10,0.4195218581992771,11,6,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222000222222222222222222222222000222222222222222222222222000222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222000000001222000222222222222000000000222000222222222222000000001222000222222222222222222000000222222222222222222222101111222222222222222222222101111222222222222222222110222011100222222222222222000222000000222222222222222000222000000222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,-0.0059926589417697,-5.199999999999999,0.973031205362835,103.98,-0.5428240122927502,-44.59574468085106,-0.04641801870232076,-17.5,0.7606496502312898,54.59574468085106,-0.019999954442685874,-9.77659574468085
5zutaosy,7,53,26,14,0.8325060520687275,70,0.4553223605382299,16,6,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222001101222222222222222222222000111222222222222222222222000010222222222222222222222100000001222222222222222222000010000222222222222222222000111000222222222222222222001101100011222222222222222011000110110222222222222222011000110110222222222222110001101100222222222222222100000000000222222222222222000100000001222222222222222100222222222222222222222222010222222222222222222222222001222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,0.0834186554295274,-5.0,0.9761260025212796,104.52,0.05794374120047652,15.425531914893618,-0.01457994666680773,-11.59,0.774562310868251,54.57446808510638,0.025349709200661097,-4.702127659574469
5zutaosy,7,54,27,51,0.8820969625736855,30,0.9935464480686692,32,25,222222222222222222222222222222222222222222222222222222222222222222222222222222222222111100110010011001111222222111000011000110000111222222110000001111100000011222222100000011111110000001222222000000111101111000000222222000001111000111100000222100100011110010011110001222001110111100111001111011222011011111000000000111110222110001110010101010011100222100101100110000011001101222110001110010101010011100222011011111000000000111110222001110111100111001111011222100100011110010011110001222222000001111000111100000222222000000111101111000000222222100000011111110000001222222222000001111100000011222222222000011000110000111222222222100110010011001111222222222222222222222222222222222222222222222222222222222222222222222222222222222222,0.0876454743113691,-20.6,0.9517741754763525,71.02,-0.012106203824063577,-14.97872340425532,-0.04523389819815449,-47.05,0.8942031663977491,44.97872340425532,0.13767682210018672,-12.436170212765958
5zutaosy,7,55,24,15,0.4539059575689228,66,0.3763952822618944,30,12,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222111011111110111222222222222111101010101111222222222222111110111011111222222222222111101010101111222222222222111111101111111222222222222111101010101111222222222222111110111011111222222222222111101010101111222222222222111011111110111222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,-0.0379854238778474,0.5,0.965637285624645,120.62,-0.3191828248191214,-6.202127659574472,-0.0732589866096312,2.4299999999999997,0.7730887823880442,72.20212765957447,-0.0305274469816324,10.340425531914892
5zutaosy,7,56,25,25,0.7973260104912844,32,0.586381677870827,28,24,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222111111111111111222222222222100111110111001222222222222100101001111001222222222222111111001011111222222222222100100111111111222222222222100111001100111222222222222011001001100111222222222222011101110011001222222222222011110010011001222222222222110110011100111222222222222111101100100101222222222222110011100111111222222222222110010111001001222222222222111111001001001222222222222111111111111111222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,0.031193649745998,3.1000000000000014,0.9704168518462102,108.77,-0.03508272563497061,-32.74468085106383,-0.05409805811139268,-12.799999999999997,0.832408736126255,64.74468085106383,0.02852671668822815,-0.09574468085106247
5zutaosy,7,58,89,12,0.8996233260850948,102,0.431266421032202,42,18,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222111222222222222222222222222010222222222222222222222222111222222222222222110222011000110222222222222010222100111001222222222222101222100111001222222222222222101011010110222222222222222111011101110222222222222222101011010110222222222222222222100111001222222222222222222100111001222222222222222222011000110222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,0.0325720108168923,13.0,0.9787633941935528,131.33,0.11486414999057604,24.627659574468083,-0.002791804809455345,14.600000000000001,0.7847591760945187,77.37234042553192,0.03162405223912673,22.085106382978722
5zutaosy,7,59,88,26,0.8573276323656119,39,0.6673929248160931,33,15,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222111222111111111222222222222111222101111111222222222222111222010111111222222222222111110111011111222222222222111101101101000222222222222111011010111000222222222111110110101010001222222222110101100010100001222222222111101100001111001222222222222110111100010001222222222222111011110000000222222222222111111111100010222222222222222100110110111222222222222222111111100011222222222222222000101110001222222222222222222101100222222222222222222222100100222222222222222222222110001222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,0.0732445526542133,3.8999999999999986,0.9699516438311122,110.9,0.023506492270117807,-27.81914893617021,-0.03839990314772734,-12.280000000000001,0.8338211400954941,66.81914893617021,0.0439995503117695,2.9893617021276597
5zutaosy,7,60,85,46,0.211232953257335,5,1.0209912195409714,67,29,222000222111222111222000222222000222111222111222000222222001222111222111222100222000011111222111222111222000000111111222111222111222000001111111222111222111222100222111222111222111222111222222111222111222111222111222222111222111222111222111222111222111222111222111222111111222111222111222111222111111222111222111222111222111222111222111111111222111222222111222111111111222111222222111222111111111222111222111111111222111111111222111111111111222111111111222111111111111222111111111222111222111222111111111222111222222111222111111111222111222222111222111111111222111222001222111222111111111222100000222111222111111111222000000222111222111111111222000222001222111222111222100222222000222111222111222000222222000222111222111222000222,-0.2837085195622804,-47.0,0.8057332542307735,66.79,-0.5338932463306414,-47.202127659574465,-0.39936313252776645,-99.69999999999999,0.7451261995879764,52.202127659574465,-0.26559128646024166,-54.829787234042556
5zutaosy,7,61,87,11,0.7763934740203636,32,0.3945093775542464,20,18,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222000001111100222222222222222000010000010222222222222222000100010001222222222222222000222000001222222222222222000222010101222222222222222000222000001222222222222222222100010001222222222222222222010000010222222222222222222001111100222222222222222222000222222222222222222222222000222222222222222222222222000222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,-0.0151633561203906,-4.600000000000001,0.9755970842609952,113.46,0.016275042157139707,-30.648936170212764,-0.027513361259929092,-5.77,0.7601184318632239,62.648936170212764,0.0019379963929603283,0.5106382978723403
5zutaosy,7,62,90,11,0.946626538265491,63,0.3752718803627446,19,21,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222110000001000111222222222222001111011010000222222222222100000000001111222222222222222011111110001222222222222222010000010100222222222222222011000101011222222222222222222110101222222222222222222222110000222222222222222222222100011222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,0.046246875399496,-10.3,0.9785221173981995,113.36,0.16854803468026358,2.3297872340425556,-0.0063840061171869245,-4.440000000000001,0.7780785035852275,60.670212765957444,0.02431522784297291,2.138297872340427
5zutaosy,7,63,91,25,0.9722793871439692,120,0.6398506096249206,34,27,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222010110010111000222222222222000010010101100222222222222111111010111001222222222222001110110011101222222222222000110011010000222222222222001101110101000222222222222000010001001001222222222222010011001011111222222222222110010000000100222222222222100001001000011222222222222011111101010001222222222222010011000110100222222222222000100010100011222222222222011110001110000222222222222011001100110010222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,0.1261205882220925,-3.1000000000000014,0.9787767384180285,107.77,0.126288505735066,57.91489361702128,-0.0010705831360037221,-7.369999999999997,0.8459908814089032,62.08510638297872,0.08085492264320326,7.287234042553191
9qlt4hu8,8,1,7,50,0.970575943324718,106,0.8921992535921777,76,24,222222222222222222111011000222222222222222222011000010222222222222222222110011110222222222222100010000001101222222222222111100010000011222222222222010101001110001222222222222000101000100001222222222222011010000001101222222222222110111111111001000222222222110100001110101011222222222000000000111000001222222222010101100001011100222222222010001010110110111222222222101110010110010011222222222010110010001010000222222222100110111111100000222222222011110001010001100222222222101111101100101000222222222000011101010100011222222222101010101001100011222222222011010110110000101222222222000000101011100101222222222011000001010110001222222222010000001000111111010222222100000011000001010111222222000100011000110101010222222011100101010000,0.1313476773026765,19.200000000000003,0.9775781398824266,107.6,0.03816286424967941,21.04255319148936,-0.003314137422886887,-9.489999999999995,0.9324130790750386,84.95744680851064,0.15303237168303852,30.319148936170215
9qlt4hu8,8,2,2,53,0.6846668431999672,7,1.0280837758583652,26,25,000000000222222222222000222000000000222222222222000222011000000222222222222011222011111000222222000000011100001111000222222000000111100000111000222222000001111000222111000111111111111100000222000001111111111111100000222000001111111100111000000222000011100000222110000000222000011100000222110000000222001111100000222111110000222001001222222000111110222222111000222222111111111222222111000222222111111111222011111000222222111111111110011111000222222110011001110011111111222222100010001110001111111111222222222222222001111111111222222222222222001111111111222222222222222111111111100011000222000222111111111100000000222000222111111111111100000222000222222011111222110000222222222222011110222110000222222222222011100222000000222222222,-0.0006269262339748,-33.1,0.8886266190183372,48.29,-0.13605435352521866,-24.46808510638298,-0.16595102436342746,-80.28,0.8207211967251858,31.46808510638298,0.009145443029038969,-36.3936170212766
9qlt4hu8,8,3,5,33,0.8345115362844759,131,0.976114473083868,65,16,222222222222100222222222222222222222222001222222222222222222222222000222222222222222010101000222222222222111222010000000222222222222000222000010110222222222222100222111222000000222222222222222000222000000222222222222222010222000110222222222222222110222222000222222100222222000222222000222222001222222010222222111222222001222222101011000010222222100222222000000010001222222110222222010000100010222222000222222100110001000111100222222222000010100100011111222222222101000110000000011222222222222222000010222000222222222222222011010222110222222222222222001000222001222222222222000222222100000100222222222000222222001000000222222222101222222000100010222222222000222222001000010222222222010222222010010100222222222010222222001010100222,0.06820184803045,19.799999999999997,0.9604651293522447,112.14,-0.02819539799299875,54.44680851063829,-0.05133433766226703,-12.86,0.8627069342774747,76.55319148936171,0.05038192734341884,16.329787234042556
9qlt4hu8,8,4,3,39,0.7625797989041064,60,1.0901113334161228,64,17,111222222111222111111111222111222222000222000110000222110222222100222001111001222222222222222222222222011101222222222222222222222101001222222222222222222222110001222001111222222111111222222222100111222222111111222222222110111222222111111222222101111111111222222111222222100111111111222222111222222100111111111222222111222222101222111222010110222010222111222010222111111222011222111222000222010111222111222222011222222222222222222101222011222222222222222222101222110222222222222222222111111222222111222111011011111111222222111222111110110111111222222110222011101101111111110222222000222011011222101111222222101222110111222101111222222000222111111222110111111222222222222111011111001110222222222222100111111111111222222222222111111,0.0769286880557966,13.1,0.9329989653650285,85.89,-0.09746040741492412,0.8404255319148959,-0.09570173781339997,-42.650000000000006,0.8600402063190306,59.159574468085104,0.023732980170744433,-6.59574468085107
9qlt4hu8,8,5,6,40,0.8933253295145774,46,1.044824197751247,67,18,111001222222222000222100111111111222222222111222111111111101222222222000222101111222111222222111111111111110222111222222010000011111010222111222222101111111111111111111222222222000011111111111111222222222100011111111010101222222222111100101010010222222222222222100222222010222222222222222100222222010222222222222222110222222222101222222000222222222222222110222222000222222222222222101222222000222222222222222222222222101222110222222222222222222000222100222222222222222222101222100222222222101001222000111222101010222111110222101100222111111222111110222101000222111111111222111222222222111111111010222110222222222011111010011222111222222222111111110111101222222222000011101111111111222222222111111111111111001222222222000011100111,0.0920188064345738,4.700000000000003,0.9468078289832235,92.06,0.02083237657337944,-21.148936170212764,-0.06754669756436327,-31.120000000000005,0.872492952941198,67.14893617021276,0.057978248149553324,4.872340425531917
9qlt4hu8,8,6,4,27,0.7758467648914809,36,0.9175588069767888,60,13,222222111222222222222111222222222000222222222222000222222222111222222222222111222222222222222000222222222222222222222222111222222222222222222222222000222222222222222222222111222222222010222222222222011222222222010222222222222110222222222010222222222101111111111101222101222222111110101011111222101222222110101111101011222101222010222111101111222222222222010222101000101222222222222010222111101111222222222222222222101111101222222222222222222110101011222222222222222222111111111222222222101222222110111222101222101101222222011101222001222101101222222111111222111222101222010222222000222222222222222011222222111222222222222222000222222000222222222222222222222222222222222111101222222222222222222222000001222222222222222222222111111,0.0164586936506863,3.799999999999997,0.9701793143165125,107.77,-0.08011204520853987,-33.6063829787234,-0.03227876808340269,-11.719999999999999,0.8559588101000207,69.6063829787234,0.03985537558875296,10.074468085106382
9qlt4hu8,8,7,1,36,0.1588315740704078,2,0.7977121306995806,20,14,000000222222222222222222222000000222222222222222222222000000222222222222222222222222000222222000222222000000222000222222000222222000000222000222222000222222000000222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222000000000000000222222222222000000000000000222222222222011010110000000222222000000111111111222222000222000000111111111222222000222000000111111111222222000000000222001111100222222222000000222001111100222222222000000222000010000222222222222222000222222000222000000222222000222222000222000000222222000222222000222000000222000000000222000000222222222000000000222000000222222222000000000222000000222222000222222000000000222000222000222222000000000222000222000222222000000000222000222,-0.2473488831889982,-50.099999999999994,0.8697014350343302,67.57,-0.5675758670422905,-37.42553191489362,-0.31895448651451186,-74.5,0.7264074411126983,39.42553191489362,-0.22092117964483793,-44.94680851063829
9qlt4hu8,8,8,63,19,0.9798178198285872,129,0.7638614757097341,65,9,222222222222222222222222011222222222222222222222222001222222222222222222222222100222222222222222222222100222222222222222222222222000222222222222222222222222101222222222222222222222100222222222222222222222222000222222222222222222222222101222222222222222222222001222111222222222222222222100222010222222222222222222010222101222222222110222222222222222222222222000222222222222222222222222110222222222222222222222101222222222222222101222222010222222222222222010222222111222222222222222111222222222101222000222222222222222222000222101222222222222222222001222101222222222222111101110222222222011222222111000010222222222010222222010001000222222222000222222001222222010222222011110100100222222011222222100111001110222222011222222101110011,0.0515151133731334,12.200000000000005,0.9797896612707501,116.86,0.13933039598179842,53.691489361702125,0.0020840532510593146,4.640000000000001,0.8404874238467888,75.30851063829788,0.06100449855108958,22.659574468085104
9qlt4hu8,8,9,57,21,0.224586788615542,18,0.6514450916818546,31,11,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222000222222222222222222222222000222222222222222222222222000222222222000000222222222222222222222000000222222222222222222222000000222222222222222222222222100010001222000222222222222010111010222000222222222222001010100222000222222222000010000010222222222222222000111000111222222222222222000010000010222222222222222222001010100222222222222222222010111010222222222222222222100010001222222222222222000222222000222222000222222000222222000222222000222222000222222000222222000222222222222222222000222222222222222222222222000222222222222222222222222000222222000000000222222222222222222000000000222222222222222222000000000222222222222222222,-0.0363331629961209,-6.899999999999999,0.9551268646681303,103.72,-0.5561085539539758,-41.90425531914894,-0.10633097543211878,-21.29,0.7806953425695178,59.90425531914894,-0.05148897241835271,-6.648936170212764
9qlt4hu8,8,10,60,32,0.7540329631872313,74,0.8187950295726782,45,15,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222000222000000000222222222222000222000000000222222222222010222000010010222222222000222222222000000222222222001222222222000000222222222000222222222010100222222222000222222222000000000222222001222222222010100100222222000222222222000000000222222222222010222010000222222222222222000222000010222222222222222010222010000222222222222000222000000222222222222222001222101010222222222222222000222000000222222222222000001222222222100000111222001000222222222000100000222000000222222222000000010000000010222222222010000000000000000222222222000000000010100000222222222000001010000000222222222222100222000010100222222222222101222010000000222222222222100222000,-0.0479735463818136,-24.200000000000003,0.9153713808242404,102.52,-0.03856732579482558,5.819148936170208,-0.16726920534117629,-29.61,0.7926002889820569,68.18085106382979,-0.06949666251695608,-3.531914893617021
9qlt4hu8,8,11,62,7,0.961979984373074,37,0.279958964812286,20,6,111222222222222222222222111110222222222222222222222011101222222222222222222222101222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222000110222222222222222222222101110222222222222222222222000001222222222222222222222000111222222222222222222222000100222222222222222222222101110222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222101222222222222222222222222011222222222222222222222222111,0.0203597106779538,-0.6999999999999993,0.9795201700667424,113.75,0.20592839793070283,-24.212765957446805,0.0023394473738274635,-0.3500000000000014,0.7560515864423711,61.212765957446805,0.018924700011823226,4.202127659574469
9qlt4hu8,8,12,59,21,0.5105466114521302,90,0.6281884162619229,46,12,111111111222222222222222111101110101222222222222222101110101011222222222222222011222222222222222222222222222222222222222222222222222222222222222222222222222222222110222222222222222222222222101222222222222222222222222111222222222222222222222222222222111101222222222222111222222110110222222222222111222222111110222222222222111222111111111010222222222222222111111110101222222222222222111111101110222222222222222222111100222222222222222222222111100222222222222222222222110111222222222222222222111110011222222222222222222111111111222222222222222222111111111222222222222222222011222222222222222222222222101222222222222222222222222010222222222222222222222110222222222222222222101011101222222222222222222011101111222222222222222222111111,-0.0007045696830764,6.799999999999997,0.9608652281673838,110.97,-0.3026219584697122,20.88297872340425,-0.06715025090461235,-7.219999999999999,0.8131685699218424,69.11702127659575,-0.010831445409493323,9.351063829787236
9qlt4hu8,8,13,58,36,0.3709748019792861,17,0.9158758218545406,30,18,011000222222222222222000000011000222222222222222000000000000222222222222222000000222000222222222222222222222222000222222222222222222222222000222222222222222222222222222000222000222000000222222222000222000222000000222222222000222000222001110222222000222222222000000000222222000222222222001110000222222000222222222001010000222222222000100222001011222222222222001010222000001222222222222000010222000001222222000222000100000222000000222000222100010000222000000222000222001111100222000000222000000111100100222000222222000000110010110222000222222011000011000100222000222222010100222222222222222000222011000222222222222222000222000000222222222222222000222222000222000222000222000222222000222000222000222000222222000222000222000222000222,-0.0550351459381233,-66.4,0.9010429169744373,78.57,-0.4102743424743075,-32.159574468085104,-0.2004514179743584,-62.31,0.7812491444535936,49.159574468085104,-0.09888233976817729,-31.255319148936174
9qlt4hu8,8,14,61,20,0.7831628093666413,32,0.6816976938366422,31,12,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222111222222222222222222222222000222222222222222222222222101222222222222222222111222111110111222222222222101222101011101222222222222100222111101001222222222222101111222111101222222222222100101222101001222222222222101111222111101222222222222100222111101001222222222222101222101011101222222222222111222111110111222222222222111110222222222222222222222101100222222222222222222222111111222222222222222222222222222000222222222222222222222222111222222222222222222222222000222222222222101222222222222222111111101100222222222222222000000001111222222222222222111111111,0.0048263939190469,-1.0,0.9734704015480335,104.17,-0.042302622062412754,-28.47872340425532,-0.03643141605034539,-22.33,0.825465431429054,60.47872340425532,0.015815848435248636,-4.191489361702125
9qlt4hu8,8,15,92,26,0.4331344620558702,14,0.7861205298709084,28,15,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222000222222222222222222222222010222222222222222222222222111222222222222222222000000010000222222222222222000000111000222222222222222000001000100222222222222222000011000110222222222222222000111101111222222222222222001110101011222222222222001010011000222010100222222011110000000222011110222222001010011000222010100222222000001110222011222222222222000000111222111222222222222000000011222110222222222222222222001000100000222222222222222000111000000222222222222222000010000000222222222000222222111222222222222222000222222010222222222222222000222222000222222222222222000222222222222222222222222000222222222222222222222222000222222222222222222222,0.0336204927463054,-16.9,0.9642473659792623,93.41,-0.3902966977318882,-38.191489361702125,-0.058451577071629734,-29.39,0.8234311597877584,52.191489361702125,0.02128077814534779,-11.404255319148938
9qlt4hu8,8,16,95,25,0.8915946922244556,36,0.9274061992928528,47,12,222222222000222222111222222222222222000222222011222222222222222001222222001222222222111222222000222222111222222110222222010222222011222222100222222111222222001222222000222222222222222222222222000222222222222222222222222001222222222222222222222000222222222222110222222000000222222222222011222222000001222222222222101222222100222222222222000222222100222222222222222010222222110222222222222222000222222100222222100222222000222100222100222110222222010222000222000222011222222000222000222000222001222222222222222100001222000222222222222222000011222000222222222222222000111222100222222111222222001222222110222222010222222011222222111222222000222222111222222222100222000222222111000222222110222010222222110000222222111222010222222100001,0.0946256383692273,5.5,0.971719947676123,91.91,0.04743518364472543,-25.117021276595743,-0.02846681257165562,-32.67,0.8441595085797302,61.11702127659574,0.046794467920663996,-7.053191489361701
9qlt4hu8,8,17,93,27,0.7266153533971146,106,0.822995913305111,38,10,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222101222101011222222222222222111222111111222222222222222101222101110222222222111222222222222111111111222111222222222222010111110222111222222222222111111111222101222111000222222222110222101222110000222222222011222101222111000222222222110111222222111101111222111111011222222111111111222111110111222222111111111222111111222222011222101101110101011222222111222111111111101010222222110222010101011011111222222011111111222222001222222222100111000222222011222222222111111111222222111222222222222222222222222222222222222222222222222222222222222222222222222222222222222,-0.0255640343664461,-6.0,0.9486623367190649,104.73,-0.11184499642212342,40.90425531914893,-0.0856345735891727,-26.090000000000003,0.838460349819238,65.09574468085107,-0.00034745896665178133,-1.6489361702127638
9qlt4hu8,8,18,94,13,0.8253869309445139,41,0.5622548348035175,32,6,111222222222222222222222111100222222222222222222222001101222222222222222222222101222000222222222222222222222222011222222222222222222222222010222222222222222222222222222222110222222222222222222222222111222222222222222222222222001222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222000222222222222222222222222010222222222222222222222222000222222222222222010011222222222222222222222010110222222222222222222222010110222222222222222222222222111222222222111010222222222101222222222101010222222222111222222222111010222222222222222222222222222222222222222222222222222222222222222222222222222222222222222111222222222222111111222222000222222222222000000222222111222222222222111111222,0.04014143900156,3.6999999999999993,0.978707882477472,106.67,0.01971653337867474,-19.617021276595743,-0.007829014346635743,-10.409999999999997,0.8056703975658391,60.61702127659574,0.029697591437774618,1.4148936170212778
