pname,pid,grid_id,pattern_id,num_clicks,uLSC,uInt,fLSC_nondetrended,fInt_nondetrended,time_taken,final_grid,fLSCpold,fIntpold,uLSCr,uIntr,fLSCr,fIntr,uLSCp,uIntp,fLSCp,fIntp,uLSCdiffr,uIntdiffr,uLSCdiffp,uIntdiffp
etf5vey3,5,1,71,33,0.1902742785833433,15,0.6273963772103397,12,23,000222222222222222222222110000222222222222222222222000000222222222222222222222000000222222222222222222222000000222222222222222222222000000222222222222222222222000000222222222222222222222000000222222222222222222222000000222222222222222222222000000222222222000222222222000000222222222000222222222000000222222222000222222222000110222222000000000222222000000222222000000000222222000000222222000000110222222000000222222222222222222222000000222222222222222222222000000222222222222222222222000000222000222222222000222000001222001222222222001222000001222001222222222000222000000000000000000000000000000000000000000000000000000000000000000000000000000000000000222000222222222222000000000222000222222222222001000000222000222222222222001000,-0.2381372544373977,-57.599999999999994,0.8642306073068142,69.88,-0.2932884360068415,-67.16,0.6997819847840757,39.297872340425535,-0.1931462934618488,-32.8936170212766,-0.6739563287234709,-54.879999999999995,-0.5095077062007324,-24.297872340425535
etf5vey3,5,2,73,41,0.586131803873728,40,1.0152515314791244,52,28,011222222222222222222222110100222222222222222222222001100222222222222222222222001222101111111111111111101222222011111111111111111110222222111111111111111111111222222111111222222222111111222222111111222222222111111222222111111222222222111111222222111222100000001222111222222111222101011001222111222222111222110001001222111222222111222010011001222111222222111222000011001222111222222111222010010101222111222222111222001000101222111222222111222110100011222111222222111222111010101222111222222111111222222222111111222222111111222222222111111222222111111222222222111111222222111111111111111111111222222011111111111111111110222222101111111111111111101222100222222222222222222222001100222222222222222222222001011222222222222222222222110,0.0114095808242302,-35.099999999999994,0.8837562140320904,89.15,-0.1948724147873108,-45.650000000000006,0.7973888465895362,56.797872340425535,-0.0606001237071365,-11.287234042553196,-0.2976244101583624,-49.150000000000006,-0.2112570427158082,-16.797872340425535
etf5vey3,5,3,77,17,0.9804606443733836,118,0.7595935142209905,51,14,110222222222222222222222101011222222222222222222222000111222222222222222222222111222111222222222222222101222222010222222222222222001222222000222222222222222001222222222110222222222010222222222222010222222222001222222222222010222222222000222222222222222000222000222222222222222222000222000222222222222222222001222100222222222222222222222000222222222222222222222222000222222222222222222222222111222222222222222222222001222111222222222222222222010222111222222222222222222111222100222222222222222001222222222100222222222222001222222222110222222222222111222222222111222222222101222222222222222000222222100222222222222222011222222000222222222222222010222010222222222222222222222100011222222222222222222222101111222222222222222222222001,0.0214133902707814,-12.4,0.9789859086502574,108.45,-0.0013958497269144,-12.740000000000002,0.8171956044490655,61.02127659574468,0.0457422074604714,-0.8617021276595764,0.0014747357231262,9.549999999999995,0.1632650399243181,56.97872340425532
etf5vey3,5,4,72,32,0.347287799177756,2,0.4137847988132824,2,23,000000000000000000000000000000000000000000000000000000000000000000000000000000000000222222222222222222222000000222222222222222222222000000222222222222222222222000000222222222222222222222000000222222222222222222222000000222222222222222222222000000222222222222222222222000000222222222222222222222000000222222222222222222222000000222222222222222222222000000222222222222222222222000000222222222222222222222000000222222222222222222222000000222222222222222222222000000222222222222222222222000000222222222222222222222000000222222222222222222222000000222222222222222222222000000222222222222222222222000000222222222222222222222000000222222222222222222222000000000000000000000000000000000000000000000000000000000000000000000000000000000000,-0.2490757368990028,-37.1,0.8524709847345626,58.32,-0.3495551466298263,-71.82,0.6567045064491643,36.319148936170215,-0.2272257819114386,-31.97872340425532,-0.5051831855568066,-56.32,-0.3094167072714083,-34.319148936170215
etf5vey3,5,5,74,25,0.8134343165694118,62,0.6051246520407283,35,18,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222111111010111111222222222222110011101110011222222222222100101101101001222222222222101111101111101222222222222110101111101011222222222222111111000111111222222222222011110000011110222222222222100010000010001222222222222011110000011110222222222222111111000111111222222222222110101111101011222222222222101111101111101222222222222100101101101001222222222222110011101110011222222222222111111010111111222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,0.0447265146034768,-1.6000000000000014,0.9703378308788514,112.43,-0.0357445631799946,-6.030000000000001,0.8315691356891701,66.79787234042553,0.0474690842003624,6.9787234042553195,-0.1569035143094396,-50.43000000000001,-0.0181348191197583,-4.797872340425528
etf5vey3,5,6,76,24,0.9633856455933564,64,0.5972151169173995,51,18,110000000222222222000000010001110111222222222111011101101100010222222222010001011010011222222222222222110101011011222222222222222101101010100222222222222222010101000222222222222222222222000010222222222222222222222101011222222222222222222222101222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222111222222222222222222222101010222222222222222222222101011222222222222222222222101010101222222222222222110000000111222222222222222110101010100222222222222222001101011110111222222222111011101010000000222222222000000011111110111222222222111011111,0.1328749216687287,31.8,0.9782423179108573,109.0,-0.0055404488121728,-4.829999999999998,0.8485755913905142,73.75531914893617,0.0838822388662368,17.074468085106382,-0.0148566723175008,-45.0,0.1148100542028421,-9.755319148936168
etf5vey3,5,7,75,33,0.916858816679865,28,0.9722503807674692,61,23,001100001222222222100001100011000011222222222110000110110000110222222222011000011100001222222222222222100001000011222222222222222110000000110222222222222222011000001222110222222222011222100011222100222222222001222110110222000222222222000222011222222222111222111222222222222222222111222111222222222222222222110222011222222222222222222222101222222222222222222222222000222222222222222222222222101222222222222222222222110222011222222222222222222111222111222222222222222222111222111222222222110222000222222222000222011011222100222222222001222110001222110222222222011222100000110222222222222222011000000011222222222222222110000100001222222222222222100001110000110222222222011000011011000011222222222110000110001100001222222222100001100,0.1478350968609315,-11.700000000000005,0.9741461662554995,86.97,-0.0270105062326468,-29.629999999999995,0.8611406413088899,58.702127659574465,0.0781486325658999,-2.159574468085104,-0.0572873495756345,-58.97,0.0557181753709751,-30.702127659574465
etf5vey3,5,8,90,81,0.946626538265491,63,0.946626538265491,63,53,111111111111111111111101111100000000000000010100101001100111111111110000101101111101000100000100001100101001101100011110100100001001011101100001011010111101011011101100001000010100101000001100110101011110111100101101110101101110011100000010101101110000001000111110001101110001111011010000010010101110100000000001111110110111101101011111110001000101101101001010000010100010011000101101011000101011100010001100101000110101000010011001110010111110000011010100101101110101100011000010011101101000000110011000101010101101110100100000001101010001100001100011000110001010001101101000000000000001011001100101110011001010101000101101101001000000011100111101100011111111111100011001001100100000000000001100101001011111111111111111011111111,0.2320150547888052,-49.900000000000006,0.946626538265491,63.0,-0.0328921241336014,-51.43000000000001,0.946626538265491,63.0,0.2287780211205585,1.6808510638297849,0.0,0.0,0.0,0.0
etf5vey3,5,10,91,27,0.9722793871439692,120,0.6156860836912824,41,18,222222222101000110222222222222222222111001000222222222222222222111111101222222222222222222110010111222222222222222222010010101222222222222222222111010111222222222222222222110110011222222222222222222110011010222222222222222222101110101222222222222222222010001001222222222222222222011001011222222222222222222010000000222222222222222222001001000222222222222222222111101010222222222222222222011000110222222222222222222100010100222222222222222222110001110222222222222222222001100110222222222222222222000010110222222222222222222001101101222222222222222222110010000222222222222222222101000110222222222222222222100010111222222222222222222100110000222222222222222222111101001222222222222222222100000011222222222222222222111010111222222222,0.0623419757606751,11.1,0.9799098606662844,110.54,0.0011006117525538,-6.390000000000001,0.8586791839040259,72.15957446808511,0.0860634570523553,12.074468085106382,-0.0076304735223151,9.459999999999994,0.1136002032399433,47.84042553191489
etf5vey3,5,11,88,25,0.8573276323656119,39,0.6361875191518264,30,21,222222222222222222222000000222222222222222222222100000222222222222222222222110000222222222222222222001111000222222222222222222100111100222222222222222222110011110222222222222222111111001222222222222222222111111100222222222222222222111111110222222222222222111011111222222222222222222101101000222222222222222222010111000222222222222222110101010222222222222222222100010100222222222222222222100001111222222222222222110111100222222222222222222111011110222222222222222222111111111222222222222222111111100222222222222222222011111111222222222222222222001111000222222222222222111100111222222222222222222011110011222222222222222222001111001222222222222222222000111222222222222222222222000011222222222222222222222000001222222222222222222222,-0.013332067269222,-11.9,0.9667515176015858,98.77,-0.04956316672399,-21.35,0.8170825370736461,57.819148936170215,0.0221296487060318,-4.0212765957446805,-0.1094238852359739,-59.77,0.0402450952919658,-18.819148936170215
etf5vey3,5,12,87,53,0.7763934740203636,32,0.9952260347349614,50,44,011111111222222222111111110111000000222222222000000111110111111222222222111111011101000000222222222000000101101000000222222222000000101101000000222222222000000101101000000000222000000000101101000000000222000000000101101000000000222000000000101222222000001111100000222222222222000010000010000222222222222000100010001000222222222222222100000001222222222222222222101010101222222222222222222100000001222222222222222000100010001000222222222222000010000010000222222222222000001111100000222222101000000000222000000000101101000000000222000000000101101000000000222000000000101101000000222222222000000101101000000222222222000000101101000000222222222000000101110111111222222222111111011111000000222222222000000111011111111222222222111111110,0.1755004879562155,-58.3,0.9072507481467476,72.26,-0.1060699611023022,-49.58,0.8419644236210263,49.92553191489362,0.0574947905165881,-12.138297872340424,-0.1308572741263839,-40.260000000000005,-0.0655709496006626,-17.925531914893618
etf5vey3,5,13,89,49,0.8996233260850948,102,1.04496231523629,78,40,011101222222222222222101110100101222222222222222101001100101222222222222222101001111111100222222222001111111000101001222222222100101000111111100222222222001111111222101010111111111010101222222000111100010001111000222222010011011111110110010222222222110011000110011222222222222101100111001101222222222222101100111001101222222222222101011010110101222222222222111011101110111222222222222101011010110101222222222222101100111001101222222222222101100111001101222222222222110011000110011222222222010011011111110110010222222000111100010001111000222222101010111111111010101222111111100222222222001111111000101001222222222100101000111111100222222222001111111100101222222222222222101001100101222222222222222101001011101222222222222222101110,0.0494311626541756,11.200000000000005,0.967641330624972,109.95,-0.0213390951129244,-10.97,0.9244064300844084,82.11702127659575,0.1277031918929301,19.297872340425535,-0.0680180045398772,-7.950000000000003,-0.0247831039993136,19.88297872340425
etf5vey3,5,14,85,6,0.211232953257335,5,0.2800394763315111,7,46,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222111222222111222222222222222111222222111222222222222222111222222111222222222111222222222222222222222222111222222222222222222222222111222222222222222222222222222222222222111222222222222222222222222111222222222222222222222222111222222222222222111222111222222222222222222111222111222222222222222222111222111222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,-0.0484671889228561,-7.300000000000001,0.974218774793406,108.12,-0.0730235791993229,-15.13,0.7592624037734995,58.638297872340424,-0.0545127748871693,-8.638297872340425,-0.762985821536071,-103.12,-0.5480294505161645,-53.638297872340424
etf5vey3,5,15,11,11,0.8493127920205841,66,0.5320107822599526,27,8,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222010000222222222222222222222010111222222222222222222222000000222222222222101222222222222222222222222010222222222222222222222222010222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222000222100011111222222222222110222000000000222222222222000222011101111222222100222222222222222222222222100222222222222222222222222001222222222222222222222222222222222111222010110222222222222222000222000000222222222222222111222000110222222222222222222222222222222222222222222222222222222222222222222222222222222222222,0.0268224828834501,1.5,0.978240590292716,108.05,-0.0136912151745401,-7.210000000000001,0.7988435235231359,62.734042553191486,0.0243292384906826,3.085106382978722,-0.1289277982721319,-42.05,0.0504692684974481,3.265957446808514
etf5vey3,5,16,13,36,0.9748770128126518,94,0.8016201911205914,73,32,010100011100111001110001010101110011001010100110011101010000011111010111110000010110001222222222222222100011010011222222222222222110010000110222222222222222011000000222222222222222222222000111222222222222222222222111111222222222222222222222111101222222222222222222222101001222222222222222222222100011222222222222222222222110100222222222222222222222001111222222222222222222222111100222222222222222222222001011222222222222222222222110001222222222222222222222100101222222222222222222222101111222222222222222222222111111222222222222222222222111000222222222222222222222000000110222222222222222011000010011222222222222222110010110001222222222222222100011010000011111010111110000010101110011001010100110011101010100011100111001110001010,0.2527633786006446,35.4,0.9796625202829516,110.03,-0.0083927221904566,-5.900000000000006,0.8885937240635848,88.31914893617021,0.1265854534167342,35.12765957446808,-0.0047855074702998,-16.03,0.0862832887490669,5.680851063829792
etf5vey3,5,17,10,47,0.6866368918045108,27,1.1642300545319486,50,48,111222222111111111222222111101222222111111110222222001111222222111111111222222101222010222111222001222111222222111222111222000222011222222111222111222000222011222222222111110222000000222222222222111100222000000222222222222001000222000001222222111010000000000000011111101111000100000010000011111101111001110000111000111011111222222222001111101222222222222222222111111110222222222222222222111111100222222222111001111111111000001110101111000111111110000011111101101100111111111000111101111222222111101222000011222222222222111111222001001222222222222111111222011111222222222100222111222111222111222222000222111222111222111222222000222111222111222111222111222222111111111222222001101222222100001110222222001111222222111111111222222111,0.0593903101408592,-16.299999999999997,0.9217244878420654,65.26,-0.1194391170560285,-67.28,0.8612826682322547,42.98936170212766,0.02380011533888,-30.797872340425528,-0.2350875960375545,-38.260000000000005,-0.1746457764277439,-15.98936170212766
etf5vey3,5,18,9,28,0.3771255990705298,66,0.8410026895706737,58,19,101222111222222222111222101010222111222222222111222010101222111222222222111222101222111222222111222222222222222111222222111222222222222222111222222111222222222222222111111222222111222111222222111111222222111222111222222111111222222111222111222222222222222101111222222222222222222222101111222222222222222222222000111222222222111222111222222222222111222111222111222222222222111222111222111222222222222111222222222111111222111222222111222222111111222111222222111222222111111222111222222111222111222222222111222111222222111222222222111222111222222111222222222111222111222222222222111222222111222222222222222111222222111222222222222222111222222111222222101222111222111222222222101010222111222111222222222010101222111222111222222222101,-0.1292402572604429,-8.799999999999997,0.9100938835295724,103.79,-0.2288788758500137,-35.510000000000005,0.8060222491210248,71.73404255319149,-0.1487816820401262,-7.531914893617028,-0.5329682844590427,-37.790000000000006,-0.428896650050495,-5.734042553191486
etf5vey3,5,19,14,40,0.9806767876398864,110,0.7801250803759232,64,26,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222101222222222222222222222222000222222222222222222222222001222222222222222222222100110001222222222222222222101100011222222222222222222011110000222222222222222222010010000222222222222222222111100010222222222222222222101010110222222222222222222100101011222222222222222222010100110222222222222222222100101111222222222222222222110110001222222222222222222110110011222222222222222222001000010222222222111000010111110100100100001010101000010100101001001110101111100110111111101101011100100011101101001111000111100000000111100011111110011100011100111111010100110100101001001110101001111111000001011010101001011101110011100111111110011101110110101,0.1267827675907256,31.700000000000003,0.9796142582143356,111.95,-0.0003925444838425,-2.4399999999999977,0.9035496112015172,80.40425531914893,0.1206268567401719,24.43617021276596,0.0010625294255508,-1.9500000000000028,0.0771271764383692,29.59574468085107
etf5vey3,5,20,8,40,0.1503843675749793,26,0.4693628304721277,27,25,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222000000000222222222222222222000000000222222222222222222000000000222222222222222222000000000222222222222222222000000000222222222222222222000000000222222222222222222000010000222222222222222222000010000222222222222222222000101000222222222222222000001010100000222222222222000110101011000222222222222000001010100000222222222222000000101000000222222222222000000010000000222222222222000000010000000222222222000000000000000000000222222000000000000000000000222222000000000000000000000222222000000000000000000000222222000000000000000000000222222000000000000000000000222222000000000000000000000222222000000000000000000000222222000000000000000000000222,-0.1717044221262653,2.1999999999999993,0.7905080323150508,88.02,-0.3712502224901135,-37.379999999999995,0.6351440141870938,56.265957446808514,-0.2487849874830304,-11.265957446808514,-0.6401236647400715,-62.02,-0.4847596466121144,-30.26595744680851
etf5vey3,5,21,12,17,0.920072061255325,86,0.6626372700913641,43,19,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222011222222222110222222222222111222222222111222222222222110222222222011222222010222222222222222222222010011222222222222222222222110011222222222222222222222110111000222222222222222000111101111222222222222222111101111000222222222222222000111222000110222222222011000222222111110222222222011111222222000001222222222100000222222222110100222222011222222222222111011222222111222222222222011011222222110222222222222222222010010222222222222222222222010010222222222222222222222010010222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,0.0212850425524098,2.3999999999999986,0.9787288807038576,109.53,-0.0071157509937084,-2.969999999999999,0.835081553493757,67.72340425531915,0.0615584552546761,14.680851063829788,-0.0586568194485325,-23.53,0.084990507761568,18.276595744680847
etf5vey3,5,22,81,11,0.8434276513958406,126,0.537379873991876,34,16,222222222111222111222222222222222222100222001222222222222222222000222000222222222222222100222222222001222222222222000222222222000222222222222000222222222000222222222222222000222000222222222222222222000222000222222222222222222001222100222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222010222222222010222222222222111222222222111222222222222010222222222010222222222222222110111011222222222222222222101010101222222222222222222011111110222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,0.0128826916518605,5.399999999999999,0.9787175011957524,114.61,-0.0048391968656601,-3.280000000000001,0.7858615608004419,66.18085106382979,0.0280004494077721,7.893617021276597,-0.1352898497999117,11.39,0.0575660905953987,59.81914893617021
etf5vey3,5,23,79,5,0.5126409163433703,32,0.2284157503311173,15,9,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222111222222222222222222222111111222222222222222222222111111222222222222222222222111222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222111222222222222222222222222001222222222222222222222222001222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222100222222222222222222222001010222222222222222222222010001222222222222222222222100,0.0017806504741078,-2.5999999999999996,0.9792750426292272,114.98,-0.0050764848503544,-3.5,0.7506390711182598,64.18085106382979,0.0080317757708904,1.25531914893617,-0.4666341262858569,-82.98,-0.2379981547748895,-32.18085106382979
etf5vey3,5,24,78,3,0.436944813114559,3,0.159617641888618,6,38,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222000222222222222222222222222100222222222222222222222222111222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222000222222222222222222222222000222222222222222222222222000222222222222222222222222222222222222222222222222222222222222222222222222222222222222110222222222222222222222222111222222222222222222222222111222222222222222222222222,-0.0067980855849643,-3.2,0.9794890092170262,111.89,-0.0086827454335895,-5.779999999999999,0.7382920989721646,59.67021276595744,-0.0013428949416897,-2.872340425531915,-0.5425441961024672,-108.89,-0.3013472858576056,-56.67021276595744
etf5vey3,5,25,84,5,0.9669991259544,70,0.2584920977872814,10,27,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222111222222222222222222222222111222222222222222222222222111222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222111222222222222222222111222101222222222222222222111222000222222222222222222000222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222111222222222222222222222222010222222222222222222222222000222222000222222222222222222222222001222222222222222222222222001222222222222222222222222,0.0063859413789267,-4.300000000000001,0.9790761662600254,107.52,-0.0102228116259718,-8.530000000000001,0.7538540116445958,59.776595744680854,0.0055704220162957,-3.2659574468085104,-0.0120770403056253,-37.52,0.2131451143098042,10.223404255319146
etf5vey3,5,26,83,6,0.9365506107841312,177,0.3516338759150155,24,4,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222111222222222222222222222222010222222222222222222222222101222222222222222000222222222222222222222222101222222222222222222222222101222222222222222222222222222222222222222222101222222222222222222222222101222222222222222222222222101222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222001222222222222222222222222010222222222222222222222222100222222222222222222101222222222222222101222222101222222222222222101222222000222222222222222000222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,0.021012893692788,5.0,0.9793952137574204,118.65,-0.0022505564038121,2.75,0.7740077172687356,66.27659574468085,0.0210405081776751,8.074468085106384,-0.0428446029732892,58.349999999999994,0.1625428935153955,110.72340425531917
etf5vey3,5,27,82,5,0.8721238123967918,127,0.2277077754659309,13,24,110222222222222222222222222100222222222222222222222222000222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222010222222110222222222222222110222222100222222222222222010222222110222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222000222222222222222222222000100222222222222222222222001110222222222222222222222011,0.0058353025005351,1.0999999999999996,0.9792674508958954,112.47,-0.0068795088848881,-5.43,0.7438543349414003,60.06382978723404,0.0045918998633855,-1.3936170212765957,-0.1071436384991035,14.53,0.1282694774553915,66.93617021276596
etf5vey3,5,28,80,10,0.759619233755914,38,0.5106547867160898,27,8,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222000222222222222222000222222100222222222222222000222222111222222222222222000222222222222222222222222222222222222222222222222222222222222222222222222222222222000222222222000222100222222000222222222000222010222222000222222222111222100222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222001222222222222100222222222010222222222222100222222222001222222222222100222222222222222222222100222222222222222222222222001222222222222222222222222011222222222010222222222111222222222222011222222222000222222222222000222222222000222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,-0.0005916516217263,-2.8000000000000007,0.9776287117374934,108.81,-0.0133218397196619,-8.850000000000001,0.7848722757311928,63.776595744680854,0.0181491193812479,1.25531914893617,-0.2180094779815794,-70.81,-0.0252530419752787,-25.776595744680854
etf5vey3,5,29,60,12,0.7540329631872313,74,0.5073637407932359,22,10,000222222222111222222222000010222222222111222222222010000222222222111222222222000222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222000222222222222222222222222101222222222222222222222222000222222222222111222222222222222222222111111222222222222222222222111111222222222222222222222111222222000222222222222000222222222001222222222222100222222222000222222222222000222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222010222222222222222222222222000222222222222222222222222000222222222000222222222111222222222000010222222222111222222222010000222222222111222222222000,0.0281564190429558,-6.699999999999999,0.978000365952552,101.79,-0.0162670290655811,-21.090000000000003,0.7827751987074371,58.32978723404256,0.0188821875351875,-9.159574468085108,-0.2239674027653206,-27.790000000000006,-0.0287422355202057,15.670212765957436
etf5vey3,5,30,59,12,0.5105466114521302,90,0.5372808699669646,28,7,222222222222222222222222222222222222222222222222222222222222222222222222222222222111222222111222111222222222110222222111222111222222222101222222111222111222222222222222222222222222222111222222222222222222222222111222222222222222222222222111222222222222222222222222222222222222222222222222222222222222222222222222222222222222222111222222010222222111222222111222222101222222111222222111222222110222222111222222222222222222222111222222222222222222222222011222222222222222222222222011222222111222110222222222222222222101222111222222222222222222110222111222222222222222222222222222222222222111222222222222222222222222111222222222222222222222222111222222222222011222222222222222222222222101222222222222222222222222111222222222222222222,-0.0042697110143574,3.6999999999999993,0.9686302484231224,107.31,-0.0682787663373679,-15.03,0.7978009071599718,63.95744680851064,-0.030853593174806,-2.9893617021276597,-0.4580836369709922,-17.310000000000002,-0.2872542957078415,26.04255319148936
etf5vey3,5,31,57,25,0.224586788615542,18,0.8337779103453921,45,34,000222222222222222222222000000222222222222222222222000000222222222222222222222000222000222000222000222000222222000222000222000222000222222000222000222000222000222222222000222222222000222222222222000222222222000222222222222000222222222000222222222000222100222001222000222222000222010222010222000222222000222001222100222000222222222222222000222222222222222222222222000222222222222222222222222000222222222222222000222001222100222000222222000222010222010222000222222000222100222001222000222222222000222222222000222222222222000222222222000222222222222000222222222000222222222000222000222000222000222222000222000222000222000222222000222000222000222000222000222222222222222222222000000222222222222222222222000000222222222222222222222000,-0.1159019605384669,-22.5,0.918555503161721,91.76,-0.217150674380622,-46.22,0.7686714133442274,55.53191489361702,-0.1413122587684598,-26.127659574468083,-0.693968714546179,-73.76,-0.5440846247286855,-37.53191489361702
etf5vey3,5,32,62,32,0.961979984373074,37,1.0144087049640944,69,27,222222111222222222111222222222222000222222222000222222222222111222222222111222222222222010222222222010222222222222110222222222011222222222222000222222222000222222101010111011101110111010101101110110001000100011011101101000101111000111101000101222222001222222222100222222222222101222222222101222222222222111222222222111222222222222100222222222001222222222222000222222222000222222222222100222222222001222222222222111222222222111222222222222101222222222101222222222222001222222222100222222101000101111000111101000101101110110001000100011011101101010111011101110111010101222222000222222222000222222222222110222222222011222222222222010222222222010222222222222111222222222111222222222222000222222222000222222222222111222222222111222222,0.1003169149129808,12.9,0.976523288953612,99.53,-0.0076272548702782,-12.569999999999991,0.8977379773322463,64.32978723404256,0.1071357651628215,16.861702127659576,-0.0145433045805379,-62.53,0.0642420070408277,-27.329787234042556
etf5vey3,5,33,61,5,0.7831628093666413,32,0.2686575957896733,15,36,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222111222222222222222222222222100222222222222222222222222110222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222111222222222222222222222222101222222222222222222222222111222222222101222222222222222222222222101222222222222222222222222101222222222222222222222222222222222222101222222222101222222222222000222222222101222222222222111222222222101222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,-0.0003849242464273,0.8000000000000007,0.979005778512966,112.78,-0.0112256818702315,-3.5500000000000007,0.7579377712264025,62.56382978723404,0.0015611680877676,1.723404255319149,-0.1958429691463247,-80.78,0.0252250381402387,-30.56382978723404
etf5vey3,5,34,58,4,0.3709748019792861,17,0.2249632918159479,8,40,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222000222222000222222222222222000222222000222222222222222000222222110222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222100222222222222222222222222010222222222222222222222222000222222222222222222222222222222222000222222222222222222222222000222222222222222222222222000222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,0.0054015726844514,1.0,0.9781884311732332,111.77,-0.0239106231354394,-7.050000000000001,0.7448185982934448,60.41489361702128,-0.0126732927801715,-3.6808510638297864,-0.6072136291939471,-94.77,-0.3738437963141586,-43.41489361702128
etf5vey3,5,35,63,5,0.9798178198285872,129,0.2806243006877226,20,11,222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222101222222222222222222222222011222222222222222222222222101222222222222222222110222222222222222222222222100222222222222222222222222111222222222222222000222222222222222222222222111222222222222222222222222110222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222000222222222222222222222222000222222222222222222222222101222222222222110222222222222222222222222001222222222222222222222222101222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,0.0107019849231302,6.699999999999999,0.9797403328648734,114.88,0.0012203771298241,1.3500000000000014,0.7585527074750712,64.29787234042553,0.0156432089621198,7.085106382978724,7.748696371379094e-05,14.120000000000005,0.2212651123535159,64.70212765957447
